Order ID,Name,Age,Email,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Country,First Visit,Gender,Revenue,Units Sold
176573,Gayathri,20,gayathri789@gmail.com,USB-C Charging Cable,1,11.95,04-27-2019 18:41,"214 Chestnut St, San Francisco, CA 94016",UK,yes,MALE,"4,00,000",1
176574,vettori,21,vettori@gmail.com,Google Phone,1,600.0,04-03-2019 19:42,"20 Hill St, Los Angeles, CA 90001",SOUTH KOREA,yes,MALE,"8,00,000",1
176574,Gurvanesh,11,gurvanesh@gmail.com,USB-C Charging Cable,1,11.95,04-03-2019 19:42,"20 Hill St, Los Angeles, CA 90001",AUSTRALIA,yes,MALE,"4,00,000",1
176575,Ashwin k,16,ashwin5678@gmial.com,AAA Batteries (4-pack),1,2.99,04-27-2019 0:30,"433 Hill St, New York City, NY 10001",GREENLAND,no,FEMALE,"5,00,000",1
176576,Akshay kumar,35,akshaykumar@gmail.com,Apple Airpods Headphones,1,150.0,04-28-2019 11:42,"771 Ridge St, Los Angeles, CA 90001",USA,yes,FEMALE,"3,00,000",1
176577,Prabhas,36,prabhas567@gmail.com,Apple Airpods Headphones,1,150.0,04-04-2019 19:25,"260 Spruce St, Dallas, TX 75001",USA,yes,MALE,"7,00,000",1
176578,Biju Balakrishnan,45,bijubalakrishnan@gmail.com,Apple Airpods Headphones,1,150.0,04-09-2019 23:35,"513 Church St, Boston, MA 02215",USA,yes,MALE,"4,00,000",1
176579,santhosh,40,santhosh@gmail.com,AA Batteries (4-pack),1,3.84,04-11-2019 10:23,"886 Jefferson St, New York City, NY 10001",USA,yes,MALE,"5,00,000",1
176580,Charan Goppi,25,charangopi@gmail.com,USB-C Charging Cable,1,11.95,04-05-2019 00:35,"886 Willow St, Los Angeles, CA 90001",USA,yes,MALE,"4,00,000",1
176581,suryasasanka,18,suryasasanka@gmail.com,iPhone,1,700.0,04-09-2019 21:38,"84 Jackson St, Boston, MA 02215",USA,yes,FEMALE,"5,00,000",1
176582,Dhurbakula,15,santhosh@gmail.com,Bose SoundSport Headphones,1,99.99,04-27-2019 12:20,"178 Lincoln St, Atlanta, GA 30301",USA,yes,FEMALE,"4,00,000",1
176583,chinthalapalli,28,chintha@gmail.com,AAA Batteries (4-pack),2,2.99,04-20-2019 12:00,"146 Jackson St, Portland, OR 97035",USA,no,FEMALE,"6,00,000",2
176584,farnando,29,farnando@gmail.com,Flatscreen TV,1,300.0,04-24-2019 20:39,"936 Church St, San Francisco, CA 94016",CANADA,yes,FEMALE,"4,00,000",1
176585,swarna mala,27,swarnamala@gmail.com,Bose SoundSport Headphones,1,99.99,04-07-2019 11:31,"823 Highland St, Boston, MA 02215",AFRICA,yes,MALE,"5,00,000",1
176585,Revanth,26,revanthrtyu@gmail.com,Bose SoundSport Headphones,1,99.99,04-07-2019 11:31,"823 Highland St, Boston, MA 02215",USA,yes,MALE,"6,00,000",1
176586,Ravichandhu,28,ravichandhu@gmail.com,AAA Batteries (4-pack),2,2.99,04-10-2019 17:00,"365 Center St, San Francisco, CA 94016",UK,yes,MALE,"8,00,000",2
176586,chandhana,15,chandhana45678@gmail.com,Google pixel 7 pro,1,600.0,04-10-2019 17:00,"365 Center St, San Francisco, CA 94016",SOUTH KOREA,no,FEMALE,"4,00,000",1
176587,Hima Bindhu,17,himabindhu@gmail.com,27in FHD Monitor,1,149.99,04-29-2019 19:38,"557 5th St, Los Angeles, CA 90001",AUSTRALIA,yes,FEMALE,"3,00,000",1
176588,krishnaveni,36,krishnaveni@gmail.com,20in Monitor,1,109.99,04-02-2019 04:00,"765 Cherry St, Seattle, WA 98101",GREENLAND,yes,MALE,"5,00,000",1
176589,venkata Ramana,38,venkataramana@gmail.com,Lightning Charging Cable,1,14.95,04-04-2019 12:23,"846 Highland St, Atlanta, GA 30301",USA,no,MALE,"4,00,000",1
176590,Lakshmi Jayasree,25,lakshmi@gmail.com,Google pixel 7 pro,1,600.0,04-11-2019 11:46,"873 6th St, New York City, NY 10001",UK,no,FEMALE,"7,00,000",1
176591,Dileep Kumar,48,Dileepkumar0986@gmail.com,Apple Airpods Headphones,1,150.0,04-21-2019 7:21,"600 Maple St, Austin, TX 73301",JAPAN,no,MALE,"4,00,000",1
176592,Gomathi,55,gomathi098123@gmail.com,USB-C Charging Cable,1,11.95,04-27-2019 13:04,"352 4th St, Los Angeles, CA 90001",USA,yes,MALE,"5,00,000",1
176593,Arjun,45,arjun@gmail.com,Lightning Charging Cable,2,14.95,04-15-2019 13:45,"906 7th St, Portland, OR 97035",USA,yes,FEMALE,"3,00,000",2
176594,Ramu,26,raman09812@gmail.com,Wired Headphones,1,11.99,04-17-2019 23:04,"63 Maple St, San Francisco, CA 94016",USA,yes,FEMALE,"6,00,000",1
176595,Ganesh,18,ganesh741852@gmail.com,Wired Headphones,3,11.99,04-02-2019 09:11,"383 6th St, Los Angeles, CA 90001",USA,yes,FEMALE,"8,00,000",3
176596,kamesh,29,kameshch@gmail.com,Apple Airpods Headphones,1,150.0,04-27-2019 20:11,"572 Meadow St, Dallas, TX 75001",USA,yes,MALE,"6,00,000",1
176597,Kamalesh,25,kmalesh741@gmail.com,USB-C Charging Cable,1,11.95,04-19-2019 13:39,"681 11th St, San Francisco, CA 94016",USA,no,MALE,"5,00,000",1
176598,vimal,45,vimal789@gmail.com,AAA Batteries (4-pack),2,2.99,04-21-2019 20:33,"294 Park St, San Francisco, CA 94016",USA,yes,FEMALE,"4,00,000",2
176599,prabhu,15,prabhu456@gmail.com,Lightning Charging Cable,1,14.95,04-11-2019 15:25,"279 Maple St, New York City, NY 10001",USA,yes,MALE,"4,00,000",1
176600,Riya,17,riya963@gmail.com,27in 4K Gaming Monitor,1,389.99,04-30-2019 15:54,"87 West St, Boston, MA 02215",USA,yes,FEMALE,"3,00,000",1
176601,Sona,19,sona741852@gmail.com,USB-C Charging Cable,1,11.95,04-02-2019 22:32,"754 10th St, Los Angeles, CA 90001",USA,yes,MALE,"6,00,000",1
176602,salim,28,salim@gmail.com,Lightning Charging Cable,1,14.95,04-30-2019 9:39,"9 Jefferson St, Dallas, TX 75001",USA,no,MALE,"7,00,000",1
176603,Roja,32,roja143@gmail.com,Google pixel 7 pro,1,590.0,05-03-2016 06:50,"333 8th St, Los Angeles, CA 90001",USA,no,FEMALE,"4,00,000",1
176604,Prasad,25,passi43@gmail.com,Oneplus 10R,1,305.0,03-15-2019 5:45,"381 Wilson St, San Francisco, CA 94016",USA,yes,MALE,"5,00,000",1
176605,Akash sai,34,akashsai@gmail.com,Wired Headphones,2,10.0,11-07-2019 00:11,"Renaissance Club, 2 N Central Ave, Phoenix, AZ, 85004, USA",USA,yes,FEMALE,"4,00,000",2
176606,Sowmya,45,swomya@gmail.com,AAA Batteries (4-pack),2,5.0,01-08-2019 00:01,"Vindictive Motorsports, Valley Wide, Phoenix, AZ, 85004, USA",USA,yes,MALE,"6,00,000",2
176607,Sona,34,sona@gmail.com,USB-C Charging Cable,1,4.5,05-26-14 0:05,"Eos Fitness, 1 E Washington St, Phoenix, AZ, 85004, USA",USA,yes,MALE,"4,00,000",1
176608,Sonali,56,sonali@gmail.com,Lightning Charging Cable,1,3.5,11-09-2019 00:11,"Locksmith At Your Service 24 Hour Phoenix, 9837 S 51st St, Phoenix, AZ, 85004, USA",USA,no,MALE,"5,00,000",1
176609,Jhanu,37,jhanu@gmail.com,Apple Airpods Headphones,1,50.0,11-28-17 0:11,"Aall Day Phoenix Emergency A Locksmith, 22109 N Black Ca Hwy, Phoenix, AZ, 85004, USA",USA,no,FEMALE,"4,00,000",1
176610,Junu,27,junu@gmail.com,iphone,1,600.0,12-17-19 0:12,"Auto Diagnostic Specialists, 11 W Washington St, Phoenix, AZ, 85004, USA",USA,no,FEMALE,"4,00,000",1
176611,Jummy,56,jummy@gmail.com,Google pixel 7 pro,1,350.0,02-09-2014 00:02,"Sears Optical, Phoenix, AZ, 85075, USA",USA,no,MALE,"8,00,000",1
176612,Afrin,56,afrin@gmail.com,Vivo T15g,1,289.0,01-15-19 0:01,"Beauty Express, E Ahwatukee Ct, Phoenix, AZ, 85004, USA",USA,yes,MALE,"9,00,000",1
176613,Divya,37,divya@gmail.com,Vivo T1 pro,2,600.0,08-15-18 0:08,"Locksmith Emergency Response Phoenix, 2909 Dodoson Rd, Phoenix, AZ, 85004, USA",USA,yes,MALE,"4,00,000",2
176614,Navya,45,navya@gmail.com,Vivo S1 pro,1,250.0,06-27-17 0:06,"Balboa Park, 2125 Park Blvd, San Diego, CA, 92101, USA",USA,yes,MALE,"5,00,000",1
176615,Priya,27,priya@gmail.com,Wired Headphones,1,10.0,08-17-20 0:08,"Royal Presidio San Diego in Old Town, Broadway Cir, San Diego, CA, 92101, USA",USA,no,FEMALE,"6,00,000",1
176616,Preethi,34,preethi@gmail.com,27in 4K Gaming Monitor,1,125.7,04-29-18 0:04,"Royal Presidio San Diego in Old Town, Broadway Cir, San Diego, CA, 92101, USA",USA,yes,FEMALE,"7,00,000",1
176617,Sweety,56,sweety@gmail.com,Bose SoundSport Headphones,1,28.0,12-07-2018 00:12,"Someday Charters, Broadway Cir, San Diego, CA, 92101, USA",USA,no,FEMALE,"8,00,000",1
176618,Sushma,27,sushma@gmail.com,Heater,1,12.0,07-14-20 0:07,"San Diego Hiking, Broadway Cir, San Diego, CA, 92101, USA",USA,yes,FEMALE,"5,00,000",1
176619,Anuhya,34,anuhya@gmail.com,Pillows,2,5.0,10-23-19 0:10,"US Grant Hotel, 326 Broadway, San Diego, CA, 92101, USA",USA,no,MALE,"4,00,000",2
176620,Pavani,36,pavani@gmail.com,Plug box,1,12.0,06-04-2019 00:06,"Fiesta Mexican Grille, 320 W West St, San Diego, CA, 92101, USA",USA,yes,MALE,"3,00,000",1
176621,Mounika,45,mounika@gmail.com,Table fan,1,16.0,09-25-18 0:09,"Joeysshoeshine, 324 Broadway Cir, San Diego, CA, 92101, USA",USA,no,MALE,"5,00,000",1
176622,Sri devi,27,sri devi@gmail.com,Air conditioner,1,25.0,02-13-18 0:02,"Dave Blount Photography, 986 Broadway Cir, San Diego, CA, 92101, USA",USA,yes,FEMALE,"4,00,000",1
176623,Devi,56,devi@gmail.com,Boat airpods 141,1,23.0,12-14-14 0:12,"Eos Fitness, 1 E Washington St, Phoenix, AZ, 85004, USA",USA,no,FEMALE,"6,00,000",1
176624,Harika,37,harika@gmail.com,Realme buds air 2,2,46.0,02-05-2015 00:02,"Locksmith At Your Service 24 Hour Phoenix, 9837 S 51st St, Phoenix, AZ, 85004, USA",USA,yes,MALE,"7,00,000",2
176625,Savithri,45,savithri@gmail.com,Realme buds air 3,1,25.0,09-02-2018 00:09,"Aall Day Phoenix Emergency A Locksmith, 22109 N Black Ca Hwy, Phoenix, AZ, 85004, USA",USA,yes,MALE,"5,00,000",1
176626,Pallavi,56,pallavi@gmail.com,Dell Vostro 14,1,300.0,07-28-16 0:07,"Auto Diagnostic Specialists, 11 W Washington St, Phoenix, AZ, 85004, USA",USA,tes,FEMALE,"7,00,000",1
176627,Rashmi,42,rashmi@gmail.com,Dell Inspiron,1,392.0,07-22-15 0:07,"Sears Optical, Phoenix, AZ, 85075, USA",USA,no,MALE,"8,00,000",1
176628,Pravallika,43,pravallika@gmail.com,Realme book,1,199.0,07-15-15 0:07,"Beauty Express, E Ahwatukee Ct, Phoenix, AZ, 85004, USA",USA,no,MALE,"4,00,000",1
176629,Ramya,18,ramya@gmail.com,Macbook Pro Laptop,1,500.0,04-14-18 0:04,"Locksmith Emergency Response Phoenix, 2909 Dodoson Rd, Phoenix, AZ, 85004, USA",USA,yes,FEMALE,"9,00,000",1
176630,Uday,23,uday@gmail.com,Realme 10 pro +,1,200.0,11-20-15 0:11,"Balboa Park, 2125 Park Blvd, San Diego, CA, 92101, USA",USA,yes,FEMALE,"3,00,000",1
176631,Kiran,24,kiran@gmail.com,IQ 11,1,230.0,12-29-14 0:12,"63 Maple St, San Francisco, CA 94016",USA,no,FEMALE,"5,00,000",1
176632,Abhi,25,abhi@gmail.com,Washing machine,1,180.0,01-20-15 0:01,"383 6th St, Los Angeles, CA 90001",USA,yes,MALE,"6,00,000",1
176633,Arun,43,arun@gmail.com,Heater,1,150.0,12-18-18 0:12,"572 Meadow St, Dallas, TX 75001",USA,yes,MALE,"7,00,000",1
176634,Bobby,41,bobby@gmail.com,Dryer,1,130.0,05-18-18 0:05,"681 11th St, San Francisco, CA 94016",USA,no,FEMALE,"5,00,000",1
176635,Bhanu,43,bhanu@gmail.com,Pillows,2,15.0,12-13-18 0:12,"294 Park St, San Francisco, CA 94016",USA,yes,MALE,"5,00,000",2
176636,Brahmi,45,brahmi@gmail.com,USB-C Charging Cable,2,10.0,12-05-2018 00:12,"279 Maple St, New York City, NY 10001",USA,no,FEMALE,"6,00,000",2
176637,Brahmaji,46,brahmaji@gmail.com,Apple Airpods Headphones,1,120.0,05-17-16 0:05,"87 West St, Boston, MA 02215",USA,yes,MALE,"4,00,000",1
176638,Ali,49,ali@gmail.com,Macbook Pro Laptop,1,500.0,02-11-2020 00:02,"754 10th St, Los Angeles, CA 90001",USA,yes,MALE,"4,00,000",1
176639,Murli,54,murli@gmail.com,Stove,1,105.0,01-27-20 0:01,"9 Jefferson St, Dallas, TX 75001",USA,no,FEMALE,"4,00,000",1
176640,Pawan,53,pawan@gmail.com,Realme buds air 2,2,23.0,12-29-14 0:12,"Erbert & Gerbert's, 334 Wabasha St N, Saint Paul, MN, 55102, USA",USA,yes,MALE,"8,00,000",2
176641,Mahesh,52,mahesh@gmail.com,Boat airpods 141,2,49.0,08-08-2018 00:08,"Modern Riverfront Hotel in Downtown St Paul, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,no,FEMALE,"9,00,000",2
176642,Kalyan,45,kalyan@gmail.com,27in 4K Gaming Monitor,1,120.0,06-06-2020 00:06,"Minneapolis Locksmith, 2 4th St E, Saint Paul, MN, 55101, USA",USA,yes,FEMALE,"4,00,000",1
176643,Dhootha,36,dhootha@gmail.com,Oneplus 10R,1,300.0,08-22-16 0:08,"Saint Paul Meeting Center, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,yes,MALE,"5,00,000",1
176644,Manoj,37,manoj@gmail.com,IQ 11,1,320.0,11-17-16 0:11,"St Paul ADT Dealer, 8 4th St E, Saint Paul, MN, 55101, USA",USA,yes,MALE,"6,00,000",1
176645,Harsha,39,harsha@gmail.com,Nothing phone1,1,200.0,03-07-2017 00:03,"11 Restaurant, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,yes,FEMALE,"7,00,000",1
176646,Eswar,30,eswar@gmail.com,Nothing ear buds,2,150.0,03-27-18 0:03,"Citizen, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,yes,MALE,"8,00,000",2
176647,Rao,31,rao@gmail.com,Noise smart watch,1,100.0,03-04-2019 00:03,"381 Wilson St, San Francisco, CA 94016",USA,yes,FEMALE,"5,00,000",1
176648,Ganesh,36,ganesh@gmail.com,Wall clock,2,140.0,03-31-20 0:03,"Renaissance Club, 2 N Central Ave, Phoenix, AZ, 85004, USA",USA,no,MALE,"4,00,000",2
176649,Vinay,36,vinay@gmail.com,Teddy bear,1,5.5,03-20-20 0:03,"Vindictive Motorsports, Valley Wide, Phoenix, AZ, 85004, USA",USA,no,MALE,"3,00,000",1
176650,Rajesh,45,rajesh@gmail.com,Water bottle set,3,40.0,10-17-15 0:10,"Eos Fitness, 1 E Washington St, Phoenix, AZ, 85004, USA",USA,no,FEMALE,"5,00,000",3
176651,Srinu,47,srinu@gmail.com,Thermometer,1,50.0,05-20-18 0:05,"Locksmith At Your Service 24 Hour Phoenix, 9837 S 51st St, Phoenix, AZ, 85004, USA",USA,no,MALE,"4,00,000",1
176652,Ramesh,49,ramesh@gmail.com,Sleepwell mattress,2,200.0,01-14-15 0:01,"669 Spruce St, Los Angeles, CA 90001",USA,no,FEMALE,"4,00,000",2
176653,Suresh,40,suresh@gmail.com,Vaccum cleaner,1,200.0,09-10-2019 00:09,"669 Spruce St, Los Angeles, CA 90001",USA,no,MALE,"4,00,000",1
176654,Sudheer,41,sudheer@gmail.com,Bucket,2,30.0,08-05-2014 00:08,"84 Jackson St, Boston, MA 02215",USA,yes,MALE,"8,00,000",2
176655,Bala,42,bala@gmail.com,Water bottle set,3,40.0,12-03-2015 00:12,"178 Lincoln St, Atlanta, GA 30301",USA,yes,MALE,"9,00,000",3
176656,Krishna,46,krishna@gmail.com,Mango leaves(12),12,12.0,10-06-2020 00:10,"Locksmith At Your Service 24 Hour Phoenix, 9837 S 51st St, Phoenix, AZ, 85004, USA",USA,yes,FEMALE,"4,00,000",12
176657,Harika,48,harika@gmail.com,Neam Leaves (12),12,6.0,12-13-20 0:12,"Aall Day Phoenix Emergency A Locksmith, 22109 N Black Ca Hwy, Phoenix, AZ, 85004, USA",USA,yes,FEMALE,"5,00,000",12
176658,Mani,40,mani@gmail.com,Cow dung set(12 pic),12,24.0,10-30-19 0:10,"Auto Diagnostic Specialists, 11 W Washington St, Phoenix, AZ, 85004, USA",USA,no,MALE,"6,00,000",12
176659,Swroop,43,swroop@gmail.com,Vaccum cleaner,1,200.0,02-19-18 0:02,"Sears Optical, Phoenix, AZ, 85075, USA",USA,yes,MALE,"7,00,000",1
176659,Nandha,53,nandha@gmail.com,Nothing phone1,1,200.0,06-22-14 0:06,"Beauty Express, E Ahwatukee Ct, Phoenix, AZ, 85004, USA",USA,no,MALE,"8,00,000",1
176660,Ramu,36,ramu@gmail.com,Oneplus 10R,1,300.0,10-17-19 0:10,"Locksmith Emergency Response Phoenix, 2909 Dodoson Rd, Phoenix, AZ, 85004, USA",USA,yes,MALE,"5,00,000",1
176661,Siva,41,siva@gmail.com,iPhone,1,400.0,10-10-2014 00:10,"Balboa Park, 2125 Park Blvd, San Diego, CA, 92101, USA",USA,yes,FEMALE,"4,00,000",1
176662,Lohitha,37,lohitha@gmail.com,Boat airpods 141,2,200.0,01-16-14 0:01,"Eos Fitness, 1 E Washington St, Phoenix, AZ, 85004, USA",USA,yes,FEMALE,"3,00,000",2
176663,Bangaram,52,bangaram@gmail.com,Mango leaves(12),12,12.0,08-30-18 0:08,"Locksmith At Your Service 24 Hour Phoenix, 9837 S 51st St, Phoenix, AZ, 85004, USA",USA,yes,FEMALE,"5,00,000",12
176664,Mouni,57,mouni@gmail.com,Water bottle set,3,40.0,12-13-18 0:12,"Aall Day Phoenix Emergency A Locksmith, 22109 N Black Ca Hwy, Phoenix, AZ, 85004, USA",USA,no,FEMALE,"4,00,000",3
176665,Sahithi,43,sahithi@gmail.com,Neem Leaves (12),12,6.0,12-05-2018 00:12,"Auto Diagnostic Specialists, 11 W Washington St, Phoenix, AZ, 85004, USA",USA,no,MALE,"4,00,000",12
176666,Supriya,24,supriya@gmail.com,Cow dung set(12 pic),12,24.0,05-17-16 0:05,"Sears Optical, Phoenix, AZ, 85075, USA",USA,no,MALE,"4,00,000",12
176667,Divya,26,divya@gmail.com,Wall clock,2,30.0,02-11-2020 00:02,"Eos Fitness, 1 E Washington St, Phoenix, AZ, 85004, USA",USA,no,MALE,"8,00,000",2
176668,Alekya,47,alekya@gmail.com,Wall stickers,1,21.0,01-27-20 0:01,"Radisson, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,no,FEMALE,"9,00,000",1
176669,Susmitha,28,susmitha@gmail.com,Cow dung set(12 pic),12,24.0,12-29-14 0:12,"84 Jackson St, Boston, MA 02215",UK,yes,FEMALE,"4,00,000",12
176670,Sunitha,29,sunitha@gmail.com,Mango leaves(12),12,12.0,08-08-2018 00:08,"178 Lincoln St, Atlanta, GA 30301",USA,yes,MALE,"5,00,000",12
176671,Aparna,19,aparna@gmail.com,Neem Leaves (12),12,6.0,06-06-2020 00:06,"Radisson, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",UK,yes,MALE,"6,00,000",12
176672,Sravanthi,52,sravanthi@gmail.com,Water bottle set,3,40.0,08-22-16 0:08,"Ramsey County Courthouse, 15 Kellogg Blvd W, Saint Paul, MN, 55102, USA",UK,yes,FEMALE,"7,00,000",3
176673,Sravani,27,sravani@gmail.com,Bucket,2,20.0,11-17-16 0:11,"St Paul ADT Dealer, 8 4th St E, Saint Paul, MN, 55101, USA",USA,yes,MALE,"8,00,000",2
176674,Dolly,25,dolly@gmail.com,Dryer,1,30.0,03-07-2017 00:03,"Erbert & Gerbert's, 334 Wabasha St N, Saint Paul, MN, 55102, USA",USA,no,MALE,"5,00,000",1
176675,Susmitha,32,susmitha@gmail.com,Thermometer,1,15.0,03-27-18 0:03,"Modern Riverfront Hotel in Downtown St Paul, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,yes,FEMALE,"4,00,000",1
176676,Sam,42,sam@gmail.com,Sleepwell mattress,2,200.0,03-04-2019 00:03,"Minneapolis Locksmith, 2 4th St E, Saint Paul, MN, 55101, USA",USA,no,FEMALE,"3,00,000",2
176677,Ranu,19,ranu@gmail.com,Cow dung set(12 pic),12,40.0,03-31-20 0:03,"Saint Paul Meeting Center, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,no,FEMALE,"5,00,000",12
176678,Rama,52,rama@gmail.com,Nothing ear buds,1,50.0,03-20-20 0:03,"St Paul ADT Dealer, 8 4th St E, Saint Paul, MN, 55101, USA",UK,no,MALE,"4,00,000",1
176679,Vanu,37,vanu@gmail.com,Noise smart watch,1,70.0,10-17-15 0:10,"11 Restaurant, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,yes,MALE,"4,00,000",1
176680,Rambabu,48,rambabu@gmail.com,IQ 11,1,300.0,05-20-18 0:05,"Citizen, 11 Kellogg Blvd E, Saint Paul, MN, 55101, USA",USA,yes,FEMALE,"4,00,000",1
176558,Akash,20,akash@gmail.com,USB-C Charging Cable,2,11.95,04-19-2019 8:46,"917 1st St, Dallas, TX 75001",CANADA,yes,MALE,"5,00,000",2
176559,kavya,25,kavya123@gmail.com,Bose SoundSport Headphones,1,99.99,04-07-2019 22:30,"682 Chestnut St, Boston, MA 02215",AFRICA,yes,FEMALE,"6,00,000",1
176560,Hrithik,25,hrithik234@gmil.com,Google Phone,1,600.0,04-12-2019 14:38,"669 Spruce St, Los Angeles, CA 90001",USA,yes,MALE,"3,00,000",1
176560,Ishaan,30,ishaan@gmail.com,Wired Headphones,1,11.99,04-12-2019 14:38,"669 Spruce St, Los Angeles, CA 90001",UK,yes,FEMALE,"4,00,000",1
176561,Divya,20,divya789@gmail.com,Wired Headphones,1,11.99,04-30-2019 9:27,"333 8th St, Los Angeles, CA 90001",SOUTH KOREA,yes,MALE,"6,00,000",1
176562,Devanshi,28,devanshi@gmail.com,USB-C Charging Cable,1,11.95,04-29-2019 13:03,"381 Wilson St, San Francisco, CA 94016",AUSTRALIA,yes,FEMALE,"6,00,000",1
176563,Adavit,15,adavit58@gmail.com,Bose SoundSport Headphones,1,99.99,04-02-2019 07:46,"668 Center St, Seattle, WA 98101",GREENLAND,yes,MALE,"5,00,000",1
176564,Avni,21,aviking@gmail.com,USB-C Charging Cable,1,11.95,04-12-2019 10:58,"790 Ridge St, Atlanta, GA 30301",USA,yes,MALE,"3,00,000",1
176565,karthik,23,karthik4567@gmail.com,Macbook Pro Laptop,1,1700.0,04-24-2019 10:38,"915 Willow St, San Francisco, CA 94016",UK,yes,MALE,"6,00,000",1
176566,Dinesh,24,dhinesh1234567@gmail.com,Wired Headphones,1,11.99,04-08-2019 14:05,"83 7th St, Boston, MA 02215",JAPAN,yes,FEMALE,"5,00,000",1
176567,Olivia,16,olivia12345@gmail.com,Google Phone,1,600.0,04-18-2019 17:18,"444 7th St, Los Angeles, CA 90001",USA,no,FEMALE,"4,00,000",1
176568,Amulya,25,amuluacr567@gmail.com,Lightning Charging Cable,2,14.95,04-15-2019 12:18,"438 Elm St, Seattle, WA 98101",UK,yes,FEMALE,"4,00,000",2
176569,kavipriya,18,kavipriya@gmail.com,27in 4K Gaming Monitor,1,389.99,04-16-2019 19:23,"657 Hill St, Dallas, TX 75001",UK,yes,MALE,"7,00,000",1
176570,Achyuth,17,achyuthinsrirama@gmail.com,AA Batteries (4-pack),1,3.84,04-22-2019 15:09,"186 12th St, Dallas, TX 75001",CANADA,no,FEMALE,"5,00,000",1
176571,kiran,19,kirankumar@gmail.com,Lightning Charging Cable,1,14.95,04-19-2019 14:29,"253 Johnson St, Atlanta, GA 30301",AFRICA,yes,MALE,"4,00,000",1
176572,kisaan,20,kissan@gmail.com,Apple Airpods Headphones,1,150.0,04-04-2019 20:30,"149 Dogwood St, New York City, NY 10001",USA,yes,FEMALE,"6,00,000",1
176573,Gayathri,20,gayathri789@gmail.com,USB-C Charging Cable,1,11.95,04-27-2019 18:41,"214 Chestnut St, San Francisco, CA 94016",UK,yes,MALE,"4,00,000",1
176574,vettori,21,vettori@gmail.com,Google Phone,1,600.0,04-03-2019 19:42,"20 Hill St, Los Angeles, CA 90001",SOUTH KOREA,yes,MALE,"8,00,000",1
176574,Gurvanesh,11,gurvanesh@gmail.com,USB-C Charging Cable,1,11.95,04-03-2019 19:42,"20 Hill St, Los Angeles, CA 90001",AUSTRALIA,yes,MALE,"4,00,000",1
176575,Ashwin k,16,ashwin5678@gmial.com,AAA Batteries (4-pack),1,2.99,04-27-2019 0:30,"433 Hill St, New York City, NY 10001",GREENLAND,no,FEMALE,"5,00,000",1
176576,Akshay kumar,35,akshaykumar@gmail.com,Apple Airpods Headphones,1,150.0,04-28-2019 11:42,"771 Ridge St, Los Angeles, CA 90001",USA,yes,FEMALE,"3,00,000",1
176577,Prabhas,36,prabhas567@gmail.com,Apple Airpods Headphones,1,150.0,04-04-2019 19:25,"260 Spruce St, Dallas, TX 75001",USA,yes,MALE,"7,00,000",1
176578,Biju Balakrishnan,45,bijubalakrishnan@gmail.com,Apple Airpods Headphones,1,150.0,04-09-2019 23:35,"513 Church St, Boston, MA 02215",USA,yes,MALE,"4,00,000",1
176579,santhosh,40,santhosh@gmail.com,AA Batteries (4-pack),1,3.84,04-11-2019 10:23,"886 Jefferson St, New York City, NY 10001",USA,yes,MALE,"5,00,000",1
176580,Charan Goppi,25,charangopi@gmail.com,USB-C Charging Cable,1,11.95,04-05-2019 00:35,"886 Willow St, Los Angeles, CA 90001",USA,yes,MALE,"4,00,000",1
176581,suryasasanka,18,suryasasanka@gmail.com,iPhone,1,700.0,04-09-2019 21:38,"84 Jackson St, Boston, MA 02215",USA,yes,FEMALE,"5,00,000",1
176582,Dhurbakula,15,santhosh@gmail.com,Bose SoundSport Headphones,1,99.99,04-27-2019 12:20,"178 Lincoln St, Atlanta, GA 30301",USA,yes,FEMALE,"4,00,000",1
176583,chinthalapalli,28,chintha@gmail.com,AAA Batteries (4-pack),2,2.99,04-20-2019 12:00,"146 Jackson St, Portland, OR 97035",USA,no,FEMALE,"6,00,000",2
176584,farnando,29,farnando@gmail.com,Flatscreen TV,1,300.0,04-24-2019 20:39,"936 Church St, San Francisco, CA 94016",CANADA,yes,FEMALE,"4,00,000",1
176585,swarna mala,27,swarnamala@gmail.com,Bose SoundSport Headphones,1,99.99,04-07-2019 11:31,"823 Highland St, Boston, MA 02215",AFRICA,yes,MALE,"5,00,000",1
176585,Revanth,26,revanthrtyu@gmail.com,Bose SoundSport Headphones,1,99.99,04-07-2019 11:31,"823 Highland St, Boston, MA 02215",USA,yes,MALE,"6,00,000",1
176586,Ravichandhu,28,ravichandhu@gmail.com,AAA Batteries (4-pack),2,2.99,04-10-2019 17:00,"365 Center St, San Francisco, CA 94016",UK,yes,MALE,"8,00,000",2
